POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LATITUDE,LONGITUDE
691-19150,-,0,Grey,SS,N,N,SFMTA,ON,0,1915,UNION ST,12868000,Area 3,,37.7975836,-122.4311123
666-12090,-,0,Green,SS,N,N,SFMTA,ON,0,1209,SUTTER ST,12330000,Area 3,,37.7876574,-122.4204077
445-00840,-,0,Grey,SS,N,N,SFMTA,ON,0,84,GREEN ST,6439000,Area 3,,37.8005864,-122.4008931
650-32210,-,0,Grey,SS,N,N,SFMTA,ON,0,3221,SACRAMENTO ST,11264000,Area 3,,37.7882076,-122.4463982
490-19090,-,0,Grey,SS,N,N,SFMTA,ON,0,1909,IRVING ST,7297000,Area 3,,37.7634271,-122.4784921
490-20030,-,0,Grey,SS,N,N,SFMTA,ON,0,2003,IRVING ST,7298000,Area 3,,37.7633845,-122.479462
630-16900,-,0,Grey,SS,N,N,SFMTA,ON,0,1690,QUESADA AVE,10815000,Area 3,,37.7330868,-122.3908611
545-00270,-,0,Grey,SS,N,N,SFMTA,ON,0,27,LELAND AVE,8292000,Area 3,,37.7114723,-122.4045898
440-27160,-,0,Grey,SS,N,N,SFMTA,ON,0,2716,GEARY BLVD,6047202,Area 3,,37.7824302,-122.4487728
440-29010,-,0,Grey,SS,N,N,SFMTA,ON,0,2901,GEARY BLVD,6048101,Area 3,,37.7819669,-122.4501828
490-23070,-,0,Grey,SS,N,N,SFMTA,ON,0,2307,IRVING ST,7301000,Area 3,,37.7632459,-122.4827355
490-23310,-,0,Grey,SS,N,N,SFMTA,ON,0,2331,IRVING ST,7301000,Area 3,,37.763225,-122.4832095
613-06700,-,0,Grey,SS,N,N,SFMTA,ON,0,670,PORTOLA DR,10615102,Area 3,,37.7447963,-122.4527973
542-11060,-,0,Grey,SS,N,N,SFMTA,ON,0,1106,LARKIN ST,8136000,Area 3,,37.7882036,-122.4184347
440-30110,-,0,Grey,SS,N,N,SFMTA,ON,0,3011,GEARY BLVD,6049101,Area 3,,37.7818006,-122.4514879
490-24170,-,0,Grey,SS,N,N,SFMTA,ON,0,2417,IRVING ST,7302000,Area 3,,37.7631891,-122.4840248
490-24330,-,0,Grey,SS,N,N,SFMTA,ON,0,2433,IRVING ST,7302000,Area 3,,37.7631758,-122.4843263
385-00180,-,0,Grey,SS,N,N,SFMTA,ON,0,18,DOLORES ST,4861201,Area 3,,37.76831201,-122.4268683
470-16140,-,0,Grey,SS,N,N,SFMTA,ON,0,1614,HOWARD ST,7059000,Area 3,,37.7713728,-122.4172477
490-15030,-,0,Grey,SS,N,N,SFMTA,ON,0,1503,IRVING ST,7293000,Area 3,,37.7636209,-122.4740886
490-15350,-,0,Grey,SS,N,N,SFMTA,ON,0,1535,IRVING ST,7293000,Area 3,,37.7635912,-122.4747628
580-00330,-,0,Yellow,SS,N,N,SFMTA,ON,0,33,NATOMA ST,9507000,Area 5,Downtown,37.78842556,-122.3971917
204-06110,-,0,Yellow,SS,Y,N,SFMTA,ON,0,611,04TH ST,265000,Area 5,South Embarcadero,37.7781355,-122.3961279
330-04490,-,0,Grey,SS,Y,N,SFMTA,ON,0,449,BRANNAN ST,3078000,Area 5,South Embarcadero,37.779248,-122.3952055
568-46120,-,0,Yellow,SS,N,N,SFMTA,ON,0,4612,MISSION ST,9165000,Area 3,,37.7242616,-122.4352347
568-46390,-,0,Grey,SS,N,N,SFMTA,ON,0,4639,MISSION ST,9167000,Area 3,,37.7238136,-122.4353375
568-47200,-,0,Grey,SS,N,N,SFMTA,ON,0,4720,MISSION ST,9169000,Area 3,,37.7226401,-122.4364634
568-47210,-,0,Grey,SS,N,N,SFMTA,ON,0,4721,MISSION ST,9169000,Area 3,,37.7226086,-122.4362512
666-06410,-,0,Yellow,SS,N,N,SFMTA,ON,0,641,SUTTER ST,12324000,Area 1,,37.7887625,-122.4117536
657-25140,-,0,Yellow,SS,N,N,SFMTA,ON,0,2514,SAN BRUNO AVE,11376000,Area 3,,37.7296056,-122.404486
203-50070,-,0,Grey,SS,N,N,SFMTA,ON,0,5007,03RD ST,214101,Area 3,,37.7329057,-122.3912196
206-02120,-,0,Grey,SS,N,N,SFMTA,ON,0,212,06TH ST,332000,Area 2,,37.7793628,-122.4068408
681-00107,681-00100,7,Yellow,MS,N,N,SFMTA,ON,0,18,TAYLOR ST,12426000,Area 1,,37.7829251,-122.4106243
109-12410,-,0,Black,SS,N,N,SFMTA,ON,0,1241,09TH AVE,431000,MC3,,37.7647552,-122.4664301
830-12390,-,0,Grey,SS,Y,N,PORT,ON,0,1239,EMBARCADERO NORTH,12560201,Port 3,,37.807086,-122.4062268
901-00190,-,0,Grey,SS,N,N,SFMTA,OFF,901,3255,LILAC ST,8331000,Area 3,,37.7520323,-122.4177395
569-20400,-,0,Grey,SS,N,N,SFMTA,ON,0,2040,MARKET ST,8762201,Area 3,,37.7688504,-122.4274565
569-20650,-,0,Grey,SS,N,N,SFMTA,ON,0,2065,MARKET ST,8762102,Area 3,,37.76823891,-122.4277886
573-00130,-,0,Grey,SS,N,N,SFMTA,ON,0,13,MYRTLE ST,9471000,Area 3,,37.7855508,-122.4185027
593-08130,-,0,Red,SS,N,N,SFMTA,ON,0,813,OFARRELL ST,9734000,Area 3,,37.7850361,-122.4184792
591-25320,-,0,Grey,SS,N,N,SFMTA,ON,0,2532,OCEAN AVE,9847000,Area 3,,37.731563,-122.472756
591-25350,-,0,Grey,SS,N,N,SFMTA,ON,0,2535,OCEAN AVE,9847000,Area 3,,37.7314481,-122.4729215
331-10510,-,0,Grey,SS,N,N,SFMTA,ON,0,1051,BRYANT ST,3298000,Area 3,,37.7715329,-122.4080674
225-33020,-,0,Grey,SS,N,N,SFMTA,ON,0,3302,25TH ST,1437000,Area 3,,37.75080321,-122.416351
847-05080,-,0,Black,SS,Y,N,PORT,ON,0,508,JEFFERSON ST,7460000,Area 5,Fisherman's Wharf,37.8076324,-122.4209304
818-01840,818-01006,84,Grey,MS,N,N,PORT,ON,0,184,BRANNAN ST,3071000,Area 5,South Embarcadero,37.7838767,-122.3896594
818-01950,818-01003,95,Grey,MS,N,N,PORT,ON,0,195,BRANNAN ST,3071000,Area 5,South Embarcadero,37.7837329,-122.3895278
115-28100,-,0,Grey,SS,N,N,SFMTA,ON,0,2810,15TH AVE,632000,Area 3,,37.7365023,-122.4703377
336-26090,-,0,Grey,SS,N,N,SFMTA,ON,0,2609,BUSH ST,3457000,Area 3,,37.7860581,-122.4404833
321-34280,-,0,Grey,SS,N,N,SFMTA,ON,0,3428,BALBOA ST,2680000,Area 3,,37.7758508,-122.495863
323-00240,-,0,Grey,SS,Y,N,SFMTA,ON,0,24,BARTLETT ST,2742000,Area 5,Mission,37.7564912,-122.4200417
323-00270,-,0,Grey,SS,Y,N,SFMTA,ON,0,27,BARTLETT ST,2742000,Area 5,Mission,37.7564075,-122.4198811
334-18120,-,0,Grey,SS,Y,N,SFMTA,ON,0,1812,BUCHANAN ST,3337000,Area 5,Fillmore,37.7869494,-122.4300011
354-20290,-,0,Grey,SS,Y,N,SFMTA,ON,0,2029,CHESTNUT ST,3977000,Area 5,Marina,37.8006345,-122.4371814
354-21310,-,0,Grey,SS,Y,N,SFMTA,ON,0,2131,CHESTNUT ST,3979000,Area 5,Marina,37.8004173,-122.4388963
354-24030,-,0,Grey,SS,Y,N,SFMTA,ON,0,2403,CHESTNUT ST,3983000,Area 5,Marina,37.7998886,-122.4430596
354-24100,-,0,Grey,SS,Y,N,SFMTA,ON,0,2410,CHESTNUT ST,3983000,Area 5,Marina,37.7999785,-122.4433314
334-30050,-,0,Grey,SS,N,N,SFMTA,ON,0,3005,BUCHANAN ST,3349000,Area 3,,37.7977384,-122.432319
326-07060,-,0,Grey,SS,Y,N,SFMTA,ON,0,706,BEACH ST,2846000,Area 5,Fisherman's Wharf,37.8066851,-122.4208734
701-01210,701-01003,21,Grey,MS,Y,N,SFMTA,ON,0,121,VAN NESS AVE,13144101,Area 5,Civic Center,37.7770491,-122.4198001
700-09510,-,0,Grey,SS,Y,N,SFMTA,ON,0,951,VALENCIA ST,13068000,Area 5,Mission,37.7572309,-122.4210419
600-04390,-,0,Grey,SS,N,N,SFMTA,ON,0,439,PACIFIC AVE,10121000,Area 2,,37.79729,-122.4034046
600-05050,-,0,Green,SS,N,N,SFMTA,ON,0,505,PACIFIC AVE,10122000,Area 2,,37.7972209,-122.4039728
600-05230,-,0,Grey,SS,N,N,SFMTA,ON,0,523,PACIFIC AVE,10123000,Area 2,,37.7971354,-122.404639
370-01420,-,0,Grey,SS,Y,N,SFMTA,ON,0,142,CAPP ST,3673000,Area 5,Mission,37.7638536,-122.418651
568-17420,-,0,Grey,SS,Y,N,SFMTA,ON,0,1742,MISSION ST,9113000,Area 3,,37.7687659,-122.4201171
575-04360,-,0,Grey,SS,N,N,SFMTA,ON,0,436,MAPLE ST,8682000,Area 3,,37.7866113,-122.4552231
341-00160,-,0,Grey,SS,Y,N,SFMTA,ON,0,16,BRADY ST,3069000,Area 3,,37.7730685,-122.4207171
411-03030,411-03001,3,Grey,MS,Y,N,SFMTA,ON,0,303,FELL ST,5442000,Area 5,Civic Center,37.7758525,-122.4230199
614-18260,-,0,Grey,SS,Y,N,SFMTA,ON,0,1826,POST ST,10646000,Area 5,Fillmore,37.7853164,-122.4323563
614-18460,-,0,Grey,SS,Y,N,SFMTA,ON,0,1846,POST ST,10646000,Area 5,Fillmore,37.7852422,-122.4329487
666-18030,-,0,Grey,SS,Y,N,SFMTA,ON,0,1803,SUTTER ST,12336000,Area 5,Fillmore,37.786414,-122.4301966
363-08320,-,0,Grey,SS,N,N,SFMTA,ON,0,832,COLUMBUS AVE,4300000,Area 3,,37.80254851,-122.4132721
415-14180,-,0,Grey,SS,Y,N,SFMTA,ON,0,1418,FILLMORE ST,5545000,Area 5,Fillmore,37.7828823,-122.4325553
415-15260,-,0,Grey,SS,Y,N,SFMTA,ON,0,1526,FILLMORE ST,5546000,Area 5,Fillmore,37.7839947,-122.4327804
590-00420,590-00006,42,Grey,MS,Y,N,SFMTA,ON,0,42,OAK ST,9750000,Area 5,Civic Center,37.7753618,-122.4204499
327-06440,-,0,Yellow,SS,N,N,SFMTA,ON,0,644,BROADWAY,3154000,Area 3,,37.797737,-122.4083846
415-17190,-,0,Grey,SS,Y,N,SFMTA,ON,0,1719,FILLMORE ST,5548000,Area 5,Fillmore,37.7856813,-122.4332581
540-29070,-,0,Grey,SS,N,N,SFMTA,ON,0,2907,LAGUNA ST,7978000,Area 3,,37.7979759,-122.4306793
440-37090,-,0,Grey,SS,N,N,SFMTA,ON,0,3709,GEARY BLVD,6057101,Area 3,,37.7811091,-122.4592811
440-38080,-,0,Grey,SS,N,N,SFMTA,ON,0,3808,GEARY BLVD,6058201,Area 3,,37.781331,-122.460399
606-15030,-,0,Black,SS,N,N,SFMTA,ON,0,1503,PINE ST,10477000,MC3,,37.7895361,-122.4206237
336-14100,-,0,Grey,SS,N,N,SFMTA,ON,0,1410,BUSH ST,3444000,Area 3,,37.7887167,-122.4206997
300-12060,-,0,Grey,SS,N,N,SFMTA,ON,0,1206,ALABAMA ST,2118000,Area 3,,37.7524358,-122.4109909
331-25920,-,0,Green,SS,N,N,SFMTA,ON,0,2592,BRYANT ST,3313000,Area 3,,37.75309,-122.4092521
440-46040,-,0,Grey,SS,N,N,SFMTA,ON,0,4604,GEARY BLVD,6066201,Area 3,,37.7809512,-122.4688148
440-47060,-,0,Green,SS,N,N,SFMTA,ON,0,4706,GEARY BLVD,6067201,Area 3,,37.78089906,-122.4699689
440-47100,-,0,Grey,SS,N,N,SFMTA,ON,0,4710,GEARY BLVD,6067201,Area 3,,37.7808932,-122.4700981
336-14440,-,0,Grey,SS,N,N,SFMTA,ON,0,1444,BUSH ST,3444000,Area 3,,37.788592,-122.4216778
353-00230,-,0,Grey,SS,N,N,SFMTA,ON,0,23,CEDAR ST,3855000,Area 3,,37.7864332,-122.4190066
353-00310,-,0,Grey,SS,N,N,SFMTA,ON,0,31,CEDAR ST,3855000,Area 3,,37.7864118,-122.4191779
353-00390,-,0,Grey,SS,N,N,SFMTA,ON,0,39,CEDAR ST,3855000,Area 3,,37.7863767,-122.4194581
353-01390,-,0,Grey,SS,N,N,SFMTA,ON,0,139,CEDAR ST,3856000,Area 3,,37.7861809,-122.4210224
725-02120,-,0,Grey,SS,N,N,SFMTA,ON,0,212,WEST PORTAL AVE,13578201,Area 3,,37.7387237,-122.4683519
725-02190,-,0,Grey,SS,N,N,SFMTA,ON,0,219,WEST PORTAL AVE,13578101,Area 3,,37.7384712,-122.4682906
207-01040,-,0,Grey,SS,N,N,SFMTA,ON,0,104,07TH ST,368000,Area 2,,37.779014,-122.4108413
207-02040,-,0,Grey,SS,N,N,SFMTA,ON,0,204,07TH ST,371000,Area 2,,37.7777943,-122.4093054
701-12030,-,0,Green,SS,N,N,SFMTA,ON,0,1203,VAN NESS AVE,13154101,Area 3,,37.7867527,-122.4217601
359-08230,-,0,Grey,SS,N,N,SFMTA,ON,0,823,CLAY ST,4090000,Area 2,,37.7941271,-122.4070557
606-06030,-,0,Grey,SS,N,N,SFMTA,ON,0,603,PINE ST,10465000,Area 2,,37.7914058,-122.4059542
606-06390,-,0,Grey,SS,N,N,SFMTA,ON,0,639,PINE ST,10465000,Area 2,,37.7912742,-122.4069974
208-00100,-,0,Grey,SS,N,N,SFMTA,ON,0,10,08TH ST,404000,Area 2,,37.7783429,-122.4144233
208-00410,-,0,Grey,SS,N,N,SFMTA,ON,0,41,08TH ST,405000,Area 2,,37.7779453,-122.4136219
208-00630,-,0,Grey,SS,N,N,SFMTA,ON,0,63,08TH ST,405000,Area 2,,37.7776067,-122.4131987
724-00050,-,0,Grey,SS,N,N,SFMTA,ON,0,5,WILLOW ST,13662000,Area 3,,37.7837081,-122.4179568
724-00190,-,0,Grey,SS,N,N,SFMTA,ON,0,19,WILLOW ST,13662000,Area 3,,37.7836577,-122.4183525
724-00410,-,0,Grey,SS,N,N,SFMTA,ON,0,41,WILLOW ST,13662000,Area 3,,37.7836152,-122.418686
568-22030,-,0,Grey,SS,Y,N,SFMTA,ON,0,2203,MISSION ST,9120000,Area 5,Mission,37.7616815,-122.4192534
606-05060,-,0,Grey,SS,N,N,SFMTA,ON,0,506,PINE ST,10463000,Area 5,Downtown,37.7917031,-122.4045928
339-04460,-,0,Grey,SS,Y,N,SFMTA,ON,0,446,BERRY ST,2956004,Area 5,South Embarcadero,37.77134931,-122.3990943
339-04360,-,0,Grey,SS,Y,N,SFMTA,ON,0,436,BERRY ST,2956004,Area 5,South Embarcadero,37.77153741,-122.3988558
339-04400,-,0,Yellow,SS,Y,N,SFMTA,ON,0,440,BERRY ST,2956004,Area 5,South Embarcadero,37.77146064,-122.3989531
923-00070,-,0,Grey,SS,N,N,SFMTA,OFF,923,807,ULLOA ST,12784000,Area 3,,37.7402504,-122.4653989
923-00170,-,0,Grey,SS,N,N,SFMTA,OFF,923,807,ULLOA ST,12784000,Area 3,,37.7404129,-122.4655169
217-33290,-,0,Grey,SS,Y,N,SFMTA,ON,0,3329,17TH ST,798000,Area 5,Mission,37.763299,-122.4206706
218-33070,-,0,Grey,SS,N,N,SFMTA,ON,0,3307,18TH ST,876000,Area 5,Mission,37.7618862,-122.4176132
218-34130,-,0,Grey,SS,Y,N,SFMTA,ON,0,3413,18TH ST,878000,Area 5,Mission,37.7617432,-122.4199817
217-32060,-,0,Grey,SS,N,N,SFMTA,ON,0,3206,17TH ST,795000,Area 5,Mission,37.7635989,-122.4177105
225-34200,-,0,Grey,SS,N,N,SFMTA,ON,0,3420,25TH ST,1442000,Area 3,,37.7506311,-122.4192055
226-34030,-,0,Yellow,SS,N,N,SFMTA,ON,0,3403,26TH ST,1526000,Area 3,,37.7489812,-122.4183534
569-22113,569-22110,3,Black,MS,N,N,SFMTA,ON,0,2211,MARKET ST,8766101,MC3,,37.76536917,-122.4314175
569-22115,569-22110,5,Black,MS,N,N,SFMTA,ON,0,2211,MARKET ST,8766101,MC3,,37.76535137,-122.43144
650-32230,-,0,Grey,SS,N,N,SFMTA,ON,0,3223,SACRAMENTO ST,11264000,Area 3,,37.7881984,-122.4464705
650-33360,-,0,Grey,SS,N,N,SFMTA,ON,0,3336,SACRAMENTO ST,11265000,Area 3,,37.788064,-122.4483726
504-03090,-,0,Green,SS,N,N,SFMTA,ON,0,309,JUDAH ST,7643000,Area 3,,37.7621354,-122.4655159
336-01200,-,0,Yellow,SS,N,N,SFMTA,ON,0,120,BUSH ST,3420000,Area 5,Downtown,37.7912867,-122.4002893
336-01240,-,0,Yellow,SS,N,N,SFMTA,ON,0,124,BUSH ST,3420000,Area 5,Downtown,37.7912666,-122.4004471
350-00171,350-00170,1,Grey,MS,N,N,SFMTA,ON,0,15,CALIFORNIA ST,3524000,Area 5,Downtown,37.7935075,-122.3970146
568-12310,-,0,Grey,SS,N,N,SFMTA,ON,0,1231,MISSION ST,9103000,Area 2,,37.7767697,-122.4138929
568-13030,-,0,Grey,SS,N,N,SFMTA,ON,0,1303,MISSION ST,9105000,Area 2,,37.7760313,-122.4148204
568-34250,-,0,Grey,SS,N,N,SFMTA,ON,0,3425,MISSION ST,9139000,Area 3,,37.7415717,-122.4223635
520-01032,520-01030,2,Red,MS,N,N,SFMTA,ON,0,103,KEARNY ST,7749000,Area 5,Downtown,37.7891049,-122.4037772
568-13270,-,0,Grey,SS,N,N,SFMTA,ON,0,1327,MISSION ST,9106000,Area 2,,37.7756244,-122.4153344
568-13370,-,0,Grey,SS,N,N,SFMTA,ON,0,1337,MISSION ST,9107000,Area 2,,37.7754597,-122.4155425
202-01044,202-01040,4,Red,MS,N,N,SFMTA,ON,0,104,02ND ST,132000,Area 5,Downtown,37.7876637,-122.3994897
401-03300,-,0,Grey,SS,N,N,SFMTA,ON,0,330,ELLIS ST,5173000,Area 2,,37.7850073,-122.4121732
563-01220,-,0,Grey,SS,N,N,SFMTA,ON,0,122,MCALLISTER ST,8890000,Area 2,,37.7808847,-122.4145146
400-01180,-,0,Grey,SS,N,N,SFMTA,ON,0,118,EDDY ST,5059000,Area 1,,37.7843261,-122.409995
614-22060,-,0,Grey,SS,N,N,SFMTA,ON,0,2206,POST ST,10651000,Area 3,,37.7845553,-122.4383601
614-22380,-,0,Grey,SS,N,N,SFMTA,ON,0,2238,POST ST,10651000,Area 3,,37.7844143,-122.4394667
591-17190,-,0,Grey,SS,N,N,SFMTA,ON,0,1719,OCEAN AVE,9829101,Area 3,,37.7247749,-122.4608143
410-05510,-,0,Grey,SS,N,N,SFMTA,ON,0,551,FAXON AVE,5427000,Area 3,,37.7245718,-122.460303
591-15160,-,0,Grey,SS,N,N,SFMTA,ON,0,1516,OCEAN AVE,9826201,Area 3,,37.724543,-122.4588225
410-05340,-,0,Grey,SS,N,N,SFMTA,ON,0,534,FAXON AVE,5427000,Area 3,,37.7243404,-122.4601638
667-01050,-,0,Grey,SS,N,N,SFMTA,ON,0,105,SOUTH VAN NESS AVE,12016101,Area 3,,37.7727357,-122.4183499
667-01590,-,0,Grey,SS,N,N,SFMTA,ON,0,159,SOUTH VAN NESS AVE,12017101,Area 3,,37.7712296,-122.4178789
667-01840,-,0,Grey,SS,N,N,SFMTA,ON,0,184,SOUTH VAN NESS AVE,12017202,Area 3,,37.7704941,-122.4179067
368-00520,-,0,Yellow,SS,N,N,SFMTA,ON,0,52,CYRIL MAGNIN ST,4570000,Area 1,,37.784689,-122.4084625
368-01030,-,0,Red,SS,N,N,SFMTA,ON,0,103,CYRIL MAGNIN ST,4571000,Area 1,,37.7855494,-122.4088002
368-01040,-,0,Grey,SS,N,N,SFMTA,ON,0,104,CYRIL MAGNIN ST,4571000,Area 1,,37.7856346,-122.4086755
440-22060,-,0,Grey,SS,N,N,SFMTA,ON,0,2206,GEARY BLVD,6044201,Area 3,,37.7834102,-122.4397987
584-00030,-,0,Grey,SS,N,N,SFMTA,ON,0,3,NORTON ST,9714000,Area 3,,37.7246231,-122.4350589
461-00110,-,0,Yellow,SS,N,N,SFMTA,ON,0,11,HARRINGTON ST,6705000,Area 3,,37.7252997,-122.4347996
593-05420,-,0,Red,SS,N,N,SFMTA,ON,0,542,OFARRELL ST,9729000,Area 3,,37.7856722,-122.4143846
440-24310,-,0,Grey,SS,N,N,SFMTA,ON,0,2431,GEARY BLVD,6045101,Area 3,,37.7825979,-122.4439663
595-00100,-,0,Green,SS,N,N,SFMTA,ON,0,10,ONONDAGA AVE,9952000,Area 3,,37.7214166,-122.4379543
651-07150,-,0,Yellow,SS,N,N,SFMTA,ON,0,715,SANSOME ST,11553000,Area 2,,37.7970712,-122.4020266
700-16170,-,0,Grey,SS,N,N,SFMTA,ON,0,1617,VALENCIA ST,13076000,Area 3,,37.7475747,-122.4201174
210-02620,-,0,Grey,SS,N,N,SFMTA,ON,0,262,10TH ST,487000,Area 2,,37.772849,-122.4130169
826-06510,826-06003,51,Grey,MS,N,N,PORT,ON,0,651,DELANCEY ST,117000,Area 5,South Embarcadero,37.7831432,-122.3891052
102-02990,-,0,Grey,SS,N,N,SFMTA,ON,0,299,02ND AVE,121000,Area 3,,37.7832753,-122.4602135
103-03140,-,0,Grey,SS,N,N,SFMTA,ON,0,314,03RD AVE,154000,Area 3,,37.7828068,-122.4611182
360-22250,-,0,Grey,SS,N,N,SFMTA,ON,0,2225,CLEMENT ST,4173000,Area 3,,37.78201301,-122.4835358
360-24110,-,0,Grey,SS,N,N,SFMTA,ON,0,2411,CLEMENT ST,4175000,Area 3,,37.7819328,-122.4852712
360-18050,-,0,Grey,SS,N,N,SFMTA,ON,0,1805,CLEMENT ST,4169000,Area 3,,37.7822286,-122.4787397
352-04300,-,0,Grey,SS,N,N,SFMTA,ON,0,430,CASTRO ST,3790000,Area 3,,37.7615869,-122.4351651
105-03030,-,0,Grey,SS,N,N,SFMTA,ON,0,303,05TH AVE,279000,Area 3,,37.7827855,-122.4634056
360-18340,-,0,Grey,SS,N,N,SFMTA,ON,0,1834,CLEMENT ST,4169000,Area 3,,37.7823403,-122.4792999
352-05290,-,0,Grey,SS,N,N,SFMTA,ON,0,529,CASTRO ST,3791000,Area 3,,37.759948,-122.4348097
666-03190,-,0,Red,SS,N,N,SFMTA,ON,0,319,SUTTER ST,12321000,Area 5,Downtown,37.7894739,-122.4061351
568-03110,-,0,Grey,SS,Y,N,SFMTA,ON,0,311,MISSION ST,9086000,Area 5,Downtown,37.7907986,-122.3961233
568-05120,-,0,Grey,SS,Y,N,SFMTA,ON,0,512,MISSION ST,9088000,Area 5,Downtown,37.7895461,-122.3979731
658-03530,-,0,Grey,SS,Y,N,SFMTA,ON,0,353,SPEAR ST,12047000,Area 5,South Embarcadero,37.7891353,-122.3896644
666-04150,-,0,Yellow,SS,N,N,SFMTA,ON,0,415,SUTTER ST,12322000,Area 5,Downtown,37.7892984,-122.4075271
445-00900,-,0,Grey,SS,N,N,SFMTA,ON,0,90,GREEN ST,6439000,Area 3,,37.8005614,-122.4010903
445-00950,-,0,Grey,SS,N,N,SFMTA,ON,0,95,GREEN ST,6439000,Area 3,,37.8004229,-122.4012366
445-01260,-,0,Grey,SS,N,N,SFMTA,ON,0,126,GREEN ST,6441000,Area 3,,37.8004008,-122.402356
324-12250,-,0,Grey,SS,N,N,SFMTA,ON,0,1225,BATTERY ST,2768000,Area 3,,37.8027455,-122.4019621
700-02280,-,0,Grey,SS,N,N,SFMTA,ON,0,228,VALENCIA ST,13055000,Area 3,,37.7690626,-122.4223961
502-01050,-,0,Grey,SS,N,N,SFMTA,ON,0,105,JONES ST,7564000,Area 2,,37.7822745,-122.4123416
502-02010,-,0,Yellow,SS,N,N,SFMTA,ON,0,201,JONES ST,7565000,Area 2,,37.7831209,-122.4125129
502-03250,-,0,Grey,SS,N,N,SFMTA,ON,0,325,JONES ST,7566000,Area 2,,37.7845904,-122.412804
212-00140,-,0,Grey,SS,N,N,SFMTA,ON,0,14,12TH ST,540000,Area 2,,37.7740761,-122.4200034
502-04280,-,0,Grey,SS,N,N,SFMTA,ON,0,428,JONES ST,7569000,Area 2,,37.7855897,-122.4128517
546-00690,-,0,Grey,SS,N,N,SFMTA,ON,0,69,LEAVENWORTH ST,8238000,Area 2,,37.78149272,-122.4138643
546-00700,-,0,Grey,SS,N,N,SFMTA,ON,0,70,LEAVENWORTH ST,8238000,Area 2,,37.7815007,-122.4137091
207-01130,-,0,Grey,SS,N,N,SFMTA,ON,0,113,07TH ST,368000,Area 2,,37.7789965,-122.4105133
606-06470,-,0,Grey,SS,N,N,SFMTA,ON,0,647,PINE ST,10465000,Area 2,,37.7912469,-122.4072131
725-03400,-,0,Grey,SS,N,N,SFMTA,ON,0,340,WEST PORTAL AVE,13579201,Area 3,,37.7374512,-122.4698603
208-00560,-,0,Grey,SS,N,N,SFMTA,ON,0,56,08TH ST,405000,Area 2,,37.7776242,-122.4135251
701-13290,-,0,Green,SS,N,N,SFMTA,ON,0,1329,VAN NESS AVE,13155102,Area 3,,37.7883076,-122.4220747
470-05360,-,0,Grey,SS,Y,N,SFMTA,ON,0,536,HOWARD ST,7033000,Area 5,Downtown,37.7879149,-122.396946
470-05750,-,0,Grey,SS,Y,N,SFMTA,ON,0,575,HOWARD ST,7033000,Area 5,Downtown,37.7871189,-122.3976692
470-05910,-,0,Grey,SS,Y,N,SFMTA,ON,0,591,HOWARD ST,7034000,Area 5,Downtown,37.7868432,-122.3980193
568-21360,-,0,Green,SS,Y,N,SFMTA,ON,0,2136,MISSION ST,9119000,Area 5,Mission,37.7622967,-122.4194945
500-04280,500-04006,28,Yellow,MS,Y,N,SFMTA,ON,0,428,JACKSON ST,7365000,Area 5,Downtown,37.7965305,-122.4029216
650-34160,-,0,Grey,SS,N,N,SFMTA,ON,0,3416,SACRAMENTO ST,11266000,Area 3,,37.7879324,-122.4494062
490-20230,-,0,Grey,SS,N,N,SFMTA,ON,0,2023,IRVING ST,7298000,Area 3,,37.7633674,-122.4798499
490-20350,-,0,Grey,SS,N,N,SFMTA,ON,0,2035,IRVING ST,7298000,Area 3,,37.7633577,-122.4800697
630-16940,-,0,Grey,SS,N,N,SFMTA,ON,0,1694,QUESADA AVE,10815000,Area 3,,37.7331606,-122.3909914
612-21330,-,0,Yellow,SS,N,N,SFMTA,ON,0,2133,POLK ST,10576000,Area 3,,37.7966678,-122.4219926
650-36040,-,0,Grey,SS,N,N,SFMTA,ON,0,3604,SACRAMENTO ST,11268000,Area 3,,37.7875718,-122.4522374
650-36440,-,0,Grey,SS,N,N,SFMTA,ON,0,3644,SACRAMENTO ST,11268000,Area 3,,37.7874293,-122.4533555
490-21180,-,0,Grey,SS,N,N,SFMTA,ON,0,2118,IRVING ST,7299000,Area 3,,37.7634614,-122.4810255
490-22020,-,0,Grey,SS,N,N,SFMTA,ON,0,2202,IRVING ST,7300000,Area 3,,37.7634358,-122.4816064
545-00260,-,0,Grey,SS,N,N,SFMTA,ON,0,26,LELAND AVE,8292000,Area 3,,37.7115611,-122.4045352
465-01050,-,0,Grey,SS,N,N,SFMTA,ON,0,105,HEMLOCK ST,6876000,Area 3,,37.7872152,-122.4203043
465-01330,-,0,Grey,SS,N,N,SFMTA,ON,0,133,HEMLOCK ST,6876000,Area 3,,37.7871082,-122.4211594
606-15510,-,0,Yellow,SS,N,N,SFMTA,ON,0,1551,PINE ST,10477000,Area 3,,37.7893978,-122.4217132
606-15530,-,0,Grey,SS,N,N,SFMTA,ON,0,1553,PINE ST,10477000,Area 3,,37.7893881,-122.4217902
